"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-02 21:36:42","BIA","REGISTRO","","","2397","135","","","","1","0","0","0","","",""
"2023-04-02 21:36:43","BIA","REGISTRO","","","2417","136","","","","1","0","0","0","","",""
"2023-04-02 21:36:44","BIA","REGISTRO","","","2437","137","","","","1","0","0","0","","",""
"2023-04-02 21:36:45","BIA","REGISTRO","","","2457","138","","","","1","0","0","0","","",""
"2023-04-02 21:36:46","BIA","REGISTRO","","","2477","139","","","","1","0","0","0","","",""
"2023-04-02 21:36:47","BIA","REGISTRO","","","2517","141","","","","1","0","0","0","","",""
"2023-04-02 21:36:48","BIA","REGISTRO","","","2537","142","","","","1","0","0","0","","",""
"2023-04-02 21:36:49","BIA","REGISTRO","","","2557","143","","","","1","0","0","0","","",""
"2023-04-02 21:36:50","BIA","REGISTRO","","","2577","144","","","","1","0","0","0","","",""
"2023-04-02 21:36:52","BIA","REGISTRO","","","2597","145","","","","1","0","0","0","","",""
